Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
iTransformer,0.3354780077934265,"{""HP_BATCH_SIZE"": 64, ""HP_EPOCHS"": 120, ""HP_LR"": 0.0003, ""HP_D_MODEL"": 64, ""HP_N_HEADS"": 4, ""HP_E_LAYERS"": 2, ""HP_D_FF"": 256, ""HP_DROPOUT"": 0.2, ""HP_SCHED_PATIENCE"": 8, ""HP_USE_PCA"": 0}",0,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/iTransformer/iTransformer_Best_20260409_152046_SX_NEE(20150715-20190424)/iTransformer_Best_20260409_152046_SX_NEE(20150715-20190424)_metrics.csv
