Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
ExoTST,0.4722729325294494,"{""HP_BATCH_SIZE"": 96, ""HP_EPOCHS"": 160, ""HP_LR"": 0.0001, ""HP_D_MODEL"": 128, ""HP_N_HEADS"": 4, ""HP_E_LAYERS"": 2, ""HP_D_FF"": 384, ""HP_DROPOUT"": 0.1, ""HP_SCHED_PATIENCE"": 6, ""HP_USE_PCA"": 1}",1,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/ExoTST/ExoTST_Best_20260409_172109_DT_NEE(20141201-20171130)/ExoTST_Best_20260409_172109_DT_NEE(20141201-20171130)_metrics.csv
