Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
iTransformer,0.3330093622207641,"{""HP_BATCH_SIZE"": 96, ""HP_EPOCHS"": 80, ""HP_LR"": 0.0001, ""HP_D_MODEL"": 192, ""HP_N_HEADS"": 8, ""HP_E_LAYERS"": 2, ""HP_D_FF"": 128, ""HP_DROPOUT"": 0.05, ""HP_SCHED_PATIENCE"": 12, ""HP_USE_PCA"": 0}",0,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/iTransformer/iTransformer_Best_20260410_122739_SX_NEE(20150715-20190424)/iTransformer_Best_20260410_122739_SX_NEE(20150715-20190424)_metrics.csv
