R2,MSE,RMSE,MAE,MAPE,Model,Dataset
0.3843957185745239,80.82218933105469,8.990116202310997,5.206145763397217,565.8717155456543,TCNInformer,SX
0.3261891603469848,88.46302032470703,9.405478208188407,5.300584316253662,218.79613399505612,LightGBM,SX
0.3081200122833252,90.83527374267578,9.5307541014694,5.454871654510498,258.54320526123047,TCN,SX
0.3026503920555115,91.5533676147461,9.568352398127177,5.602922439575195,442.052698135376,iTransformer,SX
0.301071286201477,91.76068115234376,9.579179565721889,5.917884349822998,444.52271461486816,ExoTST,SX
0.296347975730896,92.38079833984376,9.611493033855028,5.91250467300415,525.7978916168213,PatchTST,SX
0.2818799614906311,0.0043862042948603,0.0662284251274357,0.0401017107069492,17.945241928100586,Informer,SX
0.1561362743377685,110.78885650634766,10.525628556354611,6.470656394958496,347.66407012939453,LSTM,SX
0.1264796257019043,114.68241119384766,10.708987402824212,6.657028675079346,585.6141567230225,GRU,SX
