Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
PatchTST,0.4227517247200012,"{""HP_BATCH_SIZE"": 32, ""HP_EPOCHS"": 80, ""HP_LR"": 0.0001, ""HP_D_MODEL"": 64, ""HP_E_LAYERS"": 2, ""HP_DROPOUT"": 0.2, ""HP_SCHED_PATIENCE"": 12, ""HP_USE_PCA"": 0}",0,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/PatchTST/PatchTST_Best_20260409_131604_DT_NEE(20141201-20171130)/PatchTST_Best_20260409_131604_DT_NEE(20141201-20171130)_metrics.csv
