Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
GRU,0.2803891897201538,"{""HP_BATCH_SIZE"": 96, ""HP_EPOCHS"": 120, ""HP_LR"": 0.0003, ""HP_HIDDEN_SIZE"": 192, ""HP_NUM_LAYERS"": 1, ""HP_SCHED_PATIENCE"": 12, ""HP_EARLY_PATIENCE"": 16, ""HP_USE_PCA"": 0}",0,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/GRU/GRU_Best_20260409_135811_SX_NEE(20150715-20190424)/GRU_Best_20260409_135811_SX_NEE(20150715-20190424)_metrics.csv
