Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
GRU,0.3875179290771484,"{""HP_BATCH_SIZE"": 96, ""HP_EPOCHS"": 180, ""HP_LR"": 0.0003, ""HP_HIDDEN_SIZE"": 192, ""HP_NUM_LAYERS"": 3, ""HP_SCHED_PATIENCE"": 8, ""HP_EARLY_PATIENCE"": 16, ""HP_USE_PCA"": 1}",1,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/GRU/GRU_Best_20260409_134723_DT_NEE(20141201-20171130)/GRU_Best_20260409_134723_DT_NEE(20141201-20171130)_metrics.csv
