Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
ExoTST,0.3278937339782715,"{""HP_BATCH_SIZE"": 32, ""HP_EPOCHS"": 80, ""HP_LR"": 0.0002, ""HP_D_MODEL"": 128, ""HP_N_HEADS"": 4, ""HP_E_LAYERS"": 3, ""HP_D_FF"": 256, ""HP_DROPOUT"": 0.15, ""HP_SCHED_PATIENCE"": 8, ""HP_USE_PCA"": 1}",1,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/ExoTST/ExoTST_Best_20260410_115710_SX_NEE(20150715-20190424)/ExoTST_Best_20260410_115710_SX_NEE(20150715-20190424)_metrics.csv
