R2,MSE,RMSE,MAE,MAPE,Model,Dataset
0.5260583758354187,62.95613861083984,7.934490444309568,4.643718719482422,913.6929512023926,TCNInformer,DT
0.4337777495384216,76.09313201904297,8.723137739313932,4.980043411254883,212.3789548873901,LightGBM,DT
0.4136909246444702,77.77360534667969,8.818934479101184,4.968586444854736,456.07733726501465,PatchTST,DT
0.413246750831604,78.85224914550781,8.879878892502296,5.091061592102051,208.93893241882324,TCN,DT
0.2319872379302978,0.0062093259766697,0.0787992764983904,0.0553416796028614,22.33447730541229,Informer,DT
0.2316380739212036,103.25816345214844,10.161602405730529,6.587863922119141,411.73205375671387,LSTM,DT
0.2261571288108825,103.99473571777344,10.197780921248183,6.751682281494141,386.98086738586426,GRU,DT
