Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
LightGBM,0.4324155449867248,"{""HP_N_ESTIMATORS"": 1000, ""HP_LR"": 0.05, ""HP_MAX_DEPTH"": -1, ""HP_NUM_LEAVES"": 31, ""HP_MIN_CHILD_SAMPLES"": 10, ""HP_REG_LAMBDA"": 0.5, ""HP_SUBSAMPLE"": 0.9, ""HP_COLSAMPLE"": 0.8, ""HP_EARLY_STOP_ROUNDS"": 80, ""HP_USE_PCA"": 0}",0,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/LightGBM/LightGBM_Best_20260409_143948_DT_NEE(20141201-20171130)/LightGBM_Best_20260409_143948_DT_NEE(20141201-20171130)_metrics.csv
