Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
LightGBM,0.319735050201416,"{""HP_N_ESTIMATORS"": 400, ""HP_LR"": 0.03, ""HP_MAX_DEPTH"": 8, ""HP_NUM_LEAVES"": 31, ""HP_MIN_CHILD_SAMPLES"": 10, ""HP_REG_LAMBDA"": 0.5, ""HP_SUBSAMPLE"": 1.0, ""HP_COLSAMPLE"": 0.9, ""HP_EARLY_STOP_ROUNDS"": 50, ""HP_USE_PCA"": 1}",1,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/LightGBM/LightGBM_Best_20260409_151150_SX_NEE(20150715-20190424)/LightGBM_Best_20260409_151150_SX_NEE(20150715-20190424)_metrics.csv
