Model,Best_R2,Best_HP,HP_USE_PCA,Metrics_File
PatchTST,0.3119531273841858,"{""HP_BATCH_SIZE"": 64, ""HP_EPOCHS"": 160, ""HP_LR"": 0.0002, ""HP_D_MODEL"": 64, ""HP_E_LAYERS"": 2, ""HP_DROPOUT"": 0.2, ""HP_SCHED_PATIENCE"": 8, ""HP_USE_PCA"": 1}",1,/root/autodl-tmp/NEE/Nee_Prediction/tcn+informer/result_best/PatchTST/PatchTST_Best_20260409_133428_SX_NEE(20150715-20190424)/PatchTST_Best_20260409_133428_SX_NEE(20150715-20190424)_metrics.csv
